Cave	RefPassage	RefStation	Passage	Station	Start	End	Depth	Length	Azimuth	Inclination	LRUDs	Left	Right	Up	Down	ProfileX	ProfileY	Profile	Instrument	Direction	Weight	Loop	Colour	Level	Date	Surveyor	Title	Info	Material	Tasks	Comment	RefCave	RefX	RefY	RefZ	X	Y	Z	State
1323/42	190	64	190	65	0	0	0.00	2.38	233	92	0	0.40	0.40	0.50	0.20	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-333.34	-132.02	-444.17	-334.57	-134.03	-443.88	
1323/42	190	65	190	66	0	0	0.00	3.09	320	70	0	0.00	7.00	6.00	1.50	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-334.57	-134.03	-443.88	-337.16	-133.09	-442.48	
1323/42	190	66	190	67	0	0	0.00	6.51	187	42	0	3.00	4.00	4.00	1.50	0.00	0.00	0	6	-1	0	0	3	5	08/26/2004	0							-337.16	-133.09	-442.48	-336.48	-137.01	-437.34	
1323/42	190	67	190	68	0	0	0.00	12.02	168	69	0	0.00	3.00	0.50	0.80	0.00	0.00	0	6	-1	0	0	3	5	08/26/2004	0							-336.48	-137.01	-437.34	-331.69	-146.46	-431.74	
1323/42	190	68	190	69	0	0	0.00	12.05	175	86	0	0.30	2.00	7.00	1.50	0.00	0.00	0	6	-1	0	0	3	5	08/26/2004	0							-331.69	-146.46	-431.74	-327.57	-157.44	-429.11	
1323/42	190	69	190	70	0	0	0.00	12.98	197	50	0	4.00	6.00	0.00	2.50	0.00	0.00	0	6	-1	0	0	3	5	08/26/2004	0							-327.57	-157.44	-429.11	-327.45	-166.59	-419.96	
1323/42	190	70	190	71	0	0	0.00	9.48	218	46	0	2.00	1.50	0.50	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/26/2004	0							-327.45	-166.59	-419.96	-329.40	-172.54	-412.86	
1323/42	190	71	190	72	0	0	0.00	1.06	110	100	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	-1	0	0	3	5	08/23/2005	0							-329.40	-172.54	-412.86	-328.36	-172.74	-412.86	
1323/42	190	72	190	73	0	0	0.00	6.81	200	60	0	0.00	1.00	0.50	1.50	0.00	0.00	0	6	-1	0	0	3	5	08/23/2005	0							-328.36	-172.74	-412.86	-328.55	-178.23	-408.87	
1323/42	190	73	190	74	0	0	0.00	6.24	123	155	0	1.00	0.00	0.50	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/23/2005	0	Ellie & Quinlan Hall						-328.55	-178.23	-408.87	-324.82	-179.79	-413.61	
1323/42	190	74	190	75	0	0	0.00	7.14	40	149.5	0	1.00	5.00	5.00	0.00	0.00	0.00	0	6	-1	0	0	3	5	08/23/2005	0							-324.82	-179.79	-413.61	-321.70	-175.79	-418.60	
1323/42	190	75	190	76	0	0	0.00	10.39	128	97	0	5.00	5.00	7.00	0.00	0.00	0.00	0	6	-1	0	0	3	5	08/23/2005	0							-321.70	-175.79	-418.60	-312.50	-180.53	-418.11	
1323/42	190	66	191	1	0	0	0.00	9.75	381	48	0	1.00	1.50	0.00	3.00	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-337.16	-133.09	-442.48	-338.90	-126.66	-435.39	
1323/42	191	1	191	2	0	0	0.00	14.72	395	106	0	1.80	3.00	1.00	1.00	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-338.90	-126.66	-435.39	-339.55	-112.07	-436.77	
1323/42	191	2	191	3	0	0	0.00	7.99	335	93	0	0.60	0.00	0.00	1.50	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-339.55	-112.07	-436.77	-346.16	-107.71	-435.89	
1323/42	191	3	191	4	0	0	0.00	8.41	328	95	0	0.00	0.70	1.30	5.00	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-346.16	-107.71	-435.89	-353.60	-103.90	-435.23	
1323/42	191	4	191	5	0	0	0.00	1.11	376	100	0	0.40	0.00	0.00	1.30	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-353.60	-103.90	-435.23	-353.97	-102.86	-435.23	
1323/42	191	5	191	6	0	0	0.00	5.52	318	97	0	0.70	0.80	4.00	0.50	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-353.97	-102.86	-435.23	-359.19	-101.15	-434.98	
1323/42	191	6	191	7	0	0	0.00	6.07	313	109	0	0.00	1.80	3.00	1.20	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-359.19	-101.15	-434.98	-365.01	-99.74	-435.83	
1323/42	191	7	191	8	0	0	0.00	9.90	360	139	0	3.00	4.00	3.50	0.00	0.00	0.00	0	6	1	0	0	7	5	08/26/2004	0							-365.01	-99.74	-435.83	-369.54	-93.05	-441.50	
1323/42	191	8	191	9	0	0	0.00	23.35	372	118	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/23/2005	0							-369.54	-93.05	-441.50	-378.33	-72.50	-448.00	
1323/42	191	9	191	10	0	0	0.00	7.28	95	120	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/23/2005	0							-378.33	-72.50	-448.00	-371.44	-72.20	-450.24	
1323/42	191	10	191	11	0	0	0.00	15.59	86	130	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/23/2005	0							-371.44	-72.20	-450.24	-357.82	-69.66	-457.30	
1323/42	191	11	191	12	0	0	0.00	10.44	336	113	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/23/2005	0							-357.82	-69.66	-457.30	-366.23	-63.90	-459.41	
1323/42	190	67	192	1	0	0	0.00	7.34	144	108.5	0	0.00	2.00	4.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-336.48	-137.01	-437.34	-331.06	-141.83	-438.32	
1323/42	192	1	192	2	0	0	0.00	9.17	160	133	0	1.00	1.00	2.00	0.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-331.06	-141.83	-438.32	-326.62	-148.42	-442.85	
1323/42	192	2	192	3	0	0	0.00	8.87	161	96.5	0	0.50	1.50	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-326.62	-148.42	-442.85	-321.80	-155.81	-442.36	
1323/42	192	3	192	4	0	0	0.00	4.15	176	87.5	0	1.00	1.00	2.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-321.80	-155.81	-442.36	-320.44	-159.64	-441.55	
1323/42	192	4	192	5	0	0	0.00	6.18	130	111	0	2.00	2.00	3.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-320.44	-159.64	-441.55	-315.14	-162.58	-442.61	
1323/42	192	5	192	6	0	0	0.00	2.04	152	66	0	0.50	7.00	4.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-315.14	-162.58	-442.61	-313.99	-163.90	-441.58	
1323/42	192	6	192	7	0	0	0.00	4.61	252	86	0	10.00	1.00	30.00	3.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-313.99	-163.90	-441.58	-317.36	-166.85	-440.58	
1323/42	192	7	192	8	0	0	0.00	8.01	171	108	0	2.00	2.00	30.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-317.36	-166.85	-440.58	-314.13	-174.08	-441.58	
1323/42	192	8	192	9	0	0	0.00	10.05	235	30	0	10.00	2.00	15.00	0.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2005	0							-314.13	-174.08	-441.58	-316.65	-177.88	-432.64	
1323/42	191	8	193	14	0	0	0.00	19.15	388	134.5	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/23/2005	0	Waldstadion						-369.54	-93.05	-441.50	-372.03	-76.88	-451.35	
1323/42	193	14	193	15	0	0	0.00	7.56	140	91	0	10.00	5.00	3.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-372.03	-76.88	-451.35	-366.16	-81.47	-450.29	
1323/42	193	15	193	16	0	0	0.00	8.78	82	140	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0	Klappergass						-366.16	-81.47	-450.29	-359.29	-79.74	-455.44	
1323/42	193	16	193	17	0	0	0.00	11.20	50	154	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-359.29	-79.74	-455.44	-353.88	-74.70	-463.82	
1323/42	193	17	193	18	0	0	0.00	5.56	162	127	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-353.88	-74.70	-463.82	-351.19	-78.98	-466.10	
1323/42	193	18	193	19	0	0	0.00	8.92	12	136	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-351.19	-78.98	-466.10	-349.52	-71.66	-470.87	
1323/42	193	19	193	20	0	0	0.00	9.43	0	134	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-349.52	-71.66	-470.87	-349.24	-63.57	-475.66	
1323/42	193	20	193	21	0	0	0.00	8.17	335	107	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-349.24	-63.57	-475.66	-355.99	-59.10	-476.55	
1323/42	193	21	193	22	0	0	0.00	10.81	84	141	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-355.99	-59.10	-476.55	-347.56	-57.25	-483.02	
1323/42	193	22	190	44	0	0	0.00	0.00	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	193	7	5	08/23/2005	0							-347.56	-57.25	-483.02	-347.56	-57.25	-483.02	
1323/42	193	14	194	23	0	0	0.00	9.93	274	57	0	2.00	2.00	5.00	0.00	0.00	0.00	0	6	-1	0	0	7	12	08/24/2005	0	Ränge						-372.03	-76.88	-451.35	-379.23	-79.70	-445.16	
1323/42	194	23	194	24	0	0	0.00	25.14	268	52	0	3.00	3.00	4.00	0.00	0.00	0.00	0	6	-1	0	0	7	12	08/24/2005	0							-379.23	-79.70	-445.16	-395.55	-87.93	-427.99	
1323/42	194	24	194	25	0	0	0.00	6.14	224	54	0	3.50	3.50	2.00	0.00	0.00	0.00	0	6	-1	0	0	7	12	08/24/2005	0	Steingarten						-395.55	-87.93	-427.99	-397.40	-92.14	-423.94	
1323/42	194	25	194	26	0	0	0.00	18.96	243	51	0	1.50	1.50	1.50	0.00	0.00	0.00	0	6	-1	0	0	7	12	08/24/2005	0							-397.40	-92.14	-423.94	-406.26	-102.43	-410.78	
1323/42	194	24	195	27	0	0	0.00	4.78	390	114	0	1.50	1.50	4.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/24/2005	0							-395.55	-87.93	-427.99	-396.12	-83.32	-429.03	
1323/42	195	27	195	28	0	0	0.00	8.81	65	108	0	0.50	0.50	5.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/24/2005	0							-396.12	-83.32	-429.03	-388.53	-79.03	-430.13	
1323/42	195	28	195	29	0	0	0.00	4.52	74	71	0	0.50	0.50	2.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/24/2005	0							-388.53	-79.03	-430.13	-384.77	-77.55	-428.15	
1323/42	195	29	195	30	0	0	0.00	10.60	52	131	0	1.00	1.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	12	08/24/2005	0							-384.77	-77.55	-428.15	-377.74	-71.41	-433.10	
1323/42	195	30	195	31	0	0	0.00	10.56	58	89	0	1.50	1.50	30.00	0.00	0.00	0.00	0	6	1	0	0	7	14	08/24/2005	0							-377.74	-71.41	-433.10	-369.32	-65.34	-431.29	
1323/42	195	31	195	32	0	0	0.00	17.94	53	130	0	1.00	0.00	5.00	1.50	0.00	0.00	0	6	1	0	0	7	13	08/24/2005	0	Slug Alley						-369.32	-65.34	-431.29	-357.16	-55.04	-439.41	
1323/42	195	32	195	33	0	0	0.00	8.50	36	141	0	0.30	1.00	8.00	3.00	0.00	0.00	0	6	1	0	0	7	13	08/24/2005	0							-357.16	-55.04	-439.41	-353.33	-49.45	-444.50	
1323/42	195	33	195	34	0	0	0.00	4.55	63	182	0	0.30	1.00	10.00	0.00	0.00	0.00	0	6	1	0	0	7	13	08/24/2005	0							-353.33	-49.45	-444.50	-352.25	-48.79	-448.86	
1323/42	195	34	195	35	0	0	0.00	28.64	58	129	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	13	08/24/2005	0							-352.25	-48.79	-448.86	-331.44	-33.80	-461.42	
1323/42	195	35	196	1	41905	42485	0.00	2.90	323	173	0	1.00	0.00	1.50	5.00	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-331.44	-33.80	-461.42	-332.54	-33.34	-464.06	
1323/42	196	1	196	2	42616	43743	0.00	5.64	74	145	0	0.50	0.00	3.00	1.50	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-332.54	-33.34	-464.06	-328.56	-31.78	-467.71	
1323/42	196	2	196	3	43838	44427	0.00	2.95	63	124	0	0.40	0.00	1.00	0.70	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-328.56	-31.78	-467.71	-326.23	-30.37	-468.80	
1323/42	196	3	196	4	44470	46150	0.00	8.40	45	161	0	0.90	0.00	0.80	2.00	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-326.23	-30.37	-468.80	-322.97	-26.81	-475.65	
1323/42	196	4	196	5	46286	47533	0.00	6.24	57	152	0	0.00	0.40	5.00	2.00	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-322.97	-26.81	-475.65	-319.55	-24.27	-480.19	
1323/42	196	5	196	6	47583	48755	0.00	5.86	56	99	0	0.40	0.40	10.00	3.00	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-319.55	-24.27	-480.19	-314.93	-20.71	-480.10	
1323/42	196	6	196	7	48770	51396	0.00	13.13	43	117	0	1.00	10.00	10.00	0.30	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-314.93	-20.71	-480.10	-306.69	-11.14	-483.55	
1323/42	196	7	190	13	51400	54316	0.00	14.58	39	139	0	2.00	1.50	5.00	5.00	0.00	0.00	0	7	1	0	196	7	13	08/24/2005	0							-306.69	-11.14	-483.55	-299.51	-1.66	-491.91	
1323/42	195	31	197	1	23917	28263	0.00	21.73	242	25	0	1.50	0.70	20.00	1.00	0.00	0.00	0	7	-1	0	196	7	13	08/24/2005	0	Stone Drill Stufe						-369.32	-65.34	-431.29	-374.64	-71.72	-411.24	
1323/42	197	1	197	2	28271	29454	0.00	5.92	210	32	0	1.50	1.00	10.00	21.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-374.64	-71.72	-411.24	-375.19	-74.51	-406.06	
1323/42	197	2	197	3	29683	30371	0.00	3.44	280	105	0	0.00	2.00	7.00	1.50	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-375.19	-74.51	-406.06	-378.47	-75.46	-406.33	
1323/42	197	3	197	4	30435	31885	0.00	7.25	236	80	0	1.00	2.00	4.00	1.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-378.47	-75.46	-406.33	-382.36	-81.13	-404.10	
1323/42	197	4	197	5	31906	32370	0.00	2.32	262	63	0	0.30	1.00	3.00	1.50	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-382.36	-81.13	-404.10	-383.99	-82.15	-402.83	
1323/42	197	5	197	6	32434	34767	0.00	11.67	258	72	0	0.40	0.00	2.00	1.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-383.99	-82.15	-402.83	-392.53	-88.31	-397.87	
1323/42	197	6	197	7	34805	36976	0.00	10.86	249	76	0	0.00	1.00	2.00	1.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-392.53	-88.31	-397.87	-399.79	-95.28	-393.89	
1323/42	197	7	197	8	37110	38506	0.00	6.98	255	88	0	0.70	0.00	2.00	1.50	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0	OKD-Gang						-399.79	-95.28	-393.89	-405.14	-99.53	-392.59	
1323/42	197	8	197	9	38528	40616	0.00	10.44	252	81	0	0.00	0.50	6.00	2.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0							-405.14	-99.53	-392.59	-412.62	-106.08	-389.53	
1323/42	197	9	197	10	40693	41863	0.00	5.85	248	123	0	1.00	0.00	5.00	1.00	0.00	0.00	0	7	-1	0	0	7	13	08/24/2005	0	P 43						-412.62	-106.08	-389.53	-416.50	-109.92	-391.59	
1323/42	197	10	197	11	68763	70774	0.00	10.06	320	184	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	7	13	08/12/2008	0							-416.50	-109.92	-391.59	-418.84	-109.05	-401.32	
1323/42	197	11	197	12	70911	73786	0.00	14.38	327	188	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	7	13	08/12/2008	0							-418.84	-109.05	-401.32	-421.25	-107.85	-415.43	
1323/42	197	12	197	13	73868	76463	0.00	12.98	343	176	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	7	13	08/12/2008	0							-421.25	-107.85	-415.43	-424.84	-104.72	-427.48	
1323/42	197	13	197	14	76574	78467	0.00	9.47	265	150	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	7	13	08/12/2008	0							-424.84	-104.72	-427.48	-430.67	-107.97	-434.16	
1323/42	197	14	197	15	96456	98587	0.00	10.66	197	107	0	0.00	0.00	0.00	0.00	0.00	0.00	0	7	-1	0	0	7	13	08/12/2008	0							-430.67	-107.97	-434.16	-430.60	-118.53	-435.32	
1323/42	140	5	200	1	0	0	0.00	13.57	61	114.5	0	1.00	3.00	5.00	1.00	0.00	0.00	0	6	1	0	0	7	10	08/22/2005	0	Portalschacht, P18						-51.33	229.45	-564.81	-40.28	236.64	-567.86	
1323/42	200	1	200	2	0	0	0.00	3.28	115	116	0	3.00	0.00	10.00	15.00	0.00	0.00	0	6	1	0	0	7	10	08/22/2005	0							-40.28	236.64	-567.86	-37.23	235.79	-568.67	
1323/42	200	2	200	3	0	0	0.00	17.57	115	200	0	3.00	1.00	25.00	0.00	0.00	0.00	0	6	1	0	0	7	10	08/22/2005	0							-37.23	235.79	-568.67	-37.23	235.79	-586.24	
1323/42	200	3	200	4	0	0	0.00	1.47	338	60	0	1.00	2.00	25.00	1.00	0.00	0.00	0	6	1	0	0	7	10	08/22/2005	0							-37.23	235.79	-586.24	-38.19	236.49	-585.38	
1323/42	200	4	200	5	0	0	0.00	11.97	260	98	0	0.50	3.00	15.00	2.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-38.19	236.49	-585.38	-48.08	229.83	-585.01	
1323/42	200	5	200	6	0	0	0.00	7.11	390	91.5	0	2.00	0.50	2.00	1.50	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-48.08	229.83	-585.01	-48.93	236.80	-584.06	
1323/42	200	6	200	7	0	0	0.00	5.18	330	72.5	0	1.00	3.00	5.00	1.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-48.93	236.80	-584.06	-53.03	239.08	-581.90	
1323/42	200	7	200	8	0	0	0.00	14.19	265	98	0	0.50	0.50	0.50	1.00	0.00	0.00	0	6	-1	0	0	7	10	08/22/2005	0							-53.03	239.08	-581.90	-65.34	232.12	-581.46	
1323/42	200	4	201	1	0	0	0.00	6.62	57	103	0	0.50	5.00	25.00	0.00	0.00	0.00	0	6	0.33	0	0	7	10	08/22/2005	0							-38.19	236.49	-585.38	-32.90	240.43	-585.69	
1323/42	201	1	201	2	0	0	0.00	13.66	82	112	0	1.50	0.00	15.00	2.00	0.00	0.00	0	6	0.33	0	0	7	10	08/22/2005	0							-32.90	240.43	-585.69	-19.94	243.70	-588.25	
1323/42	201	2	201	3	0	0	0.00	7.30	45	155	0	0.00	3.00	25.00	5.00	0.00	0.00	0	6	0.33	0	0	7	10	08/22/2005	0							-19.94	243.70	-588.25	-16.74	247.19	-593.78	
1323/42	148	15	205	1	0	0	0.00	11.70	270	142	0	1.00	0.50	5.00	3.00	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0	Schweigender Fluss						-241.41	83.96	-551.89	-249.76	80.07	-559.04	
1323/42	205	1	205	2	0	0	0.00	5.79	242	89	0	0.00	1.50	1.00	1.00	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-249.76	80.07	-559.04	-253.41	75.70	-558.05	
1323/42	205	2	205	3	0	0	0.00	4.40	280	150	0	0.00	0.50	4.00	1.50	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-253.41	75.70	-558.05	-256.39	74.85	-561.15	
1323/42	205	3	205	4	0	0	0.00	11.37	256	88.5	0	0.00	1.00	3.00	2.00	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-256.39	74.85	-561.15	-265.23	68.05	-559.12	
1323/42	205	4	205	5	0	0	0.00	7.72	280	119	0	1.00	0.00	3.00	0.50	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-265.23	68.05	-559.12	-272.30	66.02	-561.38	
1323/42	205	5	205	6	0	0	0.00	9.93	255	96.5	0	0.00	0.70	1.00	1.00	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-272.30	66.02	-561.38	-280.03	59.88	-560.83	
1323/42	205	6	205	7	0	0	0.00	9.10	250	95	0	1.00	0.50	7.00	1.50	0.00	0.00	0	6	-0.8	0	0	7	6	08/22/2005	0							-280.03	59.88	-560.83	-286.65	53.71	-560.12	
1323/42	205	7	205	8	26757	27148	0.00	3.91	195	101	0	3.00	1.00	5.00	2.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-286.65	53.71	-560.12	-286.50	49.82	-560.18	
1323/42	205	8	205	9	27148	27740	0.00	5.92	110	75	0	1.00	2.00	10.00	2.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-286.50	49.82	-560.18	-281.15	48.75	-557.93	
1323/42	205	9	205	10	27740	28527	0.00	7.87	120	90	0	0.00	0.50	5.00	2.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-281.15	48.75	-557.93	-273.89	46.06	-556.70	
1323/42	205	10	205	11	28540	28881	0.00	3.41	240	85	0	0.00	1.00	4.00	2.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-273.89	46.06	-556.70	-275.94	43.47	-555.90	
1323/42	205	11	205	12	28881	29669	0.00	7.88	305	96	0	1.00	1.00	3.00	1.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-275.94	43.47	-555.90	-283.72	44.40	-555.41	
1323/42	205	12	205	13	29669	29921	0.00	2.52	336	52	0	0.50	1.00	2.00	2.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-283.72	44.40	-555.41	-285.23	45.44	-553.69	
1323/42	205	13	205	14	29221	30485	0.00	12.64	310	73	0	0.00	0.50	5.00	3.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-285.23	45.44	-553.69	-296.49	47.69	-548.51	
1323/42	205	14	205	15	30485	30736	0.00	2.51	360	96	0	4.00	0.50	1.00	3.00	0.00	0.00	0	6	-0.6	0	0	7	6	08/13/2008	0							-296.49	47.69	-548.51	-297.87	49.77	-548.35	
1323/42	125	23	220	0	0	0	0.00	35.31	10	164.5	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							203.66	452.95	-654.52	207.19	471.26	-684.43	
1323/42	220	0	220	1	0	0	0.00	13.66	124	73	0	15.00	5.00	4.00	1.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							207.19	471.26	-684.43	218.58	466.31	-678.82	
1323/42	220	1	220	2	0	0	0.00	11.13	20	53	0	7.00	4.00	12.00	0.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							218.58	466.31	-678.82	221.37	474.03	-671.35	
1323/42	220	2	220	3	0	0	0.00	12.16	99	61	0	11.00	18.00	15.00	1.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							221.37	474.03	-671.35	231.29	473.85	-664.38	
1323/42	220	3	220	4	0	0	0.00	14.56	385	91	0	2.00	1.00	31.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							231.29	473.85	-664.38	228.41	487.92	-662.33	
1323/42	220	3	221	1	0	0	0.00	20.04	224	76	0	9.00	0.50	12.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2004	0							231.29	473.85	-664.38	223.88	456.82	-657.02	
1323/42	220	3	222	1	0	0	0.00	12.37	12	134	0	4.00	4.00	4.00	1.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							231.29	473.85	-664.38	233.63	484.21	-670.66	
1323/42	222	1	222	2	0	0	0.00	8.33	12	146	0	1.00	8.00	2.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							233.63	484.21	-670.66	235.01	490.28	-676.15	
1323/42	222	2	222	3	0	0	0.00	18.12	65	149	0	7.00	5.00	6.00	0.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0	Minas Tirith						235.01	490.28	-676.15	246.30	496.69	-688.73	
1323/42	222	3	222	4	0	0	0.00	24.29	30	126	0	3.00	10.00	2.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							246.30	496.69	-688.73	257.05	516.14	-698.35	
1323/42	222	4	222	5	0	0	0.00	15.08	49	120	0	7.00	12.00	6.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							257.05	516.14	-698.35	267.34	526.07	-702.99	
1323/42	222	5	222	6	0	0	0.00	15.12	58	122	0	7.00	10.00	4.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							267.34	526.07	-702.99	278.83	534.38	-708.10	
1323/42	222	6	222	7	0	0	0.00	15.00	54	123	0	7.50	6.00	4.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							278.83	534.38	-708.10	289.62	543.27	-713.38	
1323/42	222	7	222	8	0	0	0.00	10.77	39	142	0	3.00	3.00	6.00	2.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							289.62	543.27	-713.38	294.74	550.05	-719.97	
1323/42	222	8	222	9	0	0	0.00	12.60	33	144	0	1.00	1.00	3.00	1.00	0.00	0.00	0	6	1	0	0	3	5	08/24/2004	0							294.74	550.05	-719.97	299.81	558.29	-727.98	
1323/42	222	7	223	1	0	0	0.00	18.36	358	90	0	4.00	4.00	1.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	08/24/2004	0							289.62	543.27	-713.38	279.03	557.92	-710.52	
1323/42	185	1	224	1	0	0	0.00	21.77	90	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	6	1	0	0	7	5	05/26/2004	0							244.24	425.11	-620.05	244.24	425.11	-641.82	
1323/42	224	1	224	2	0	0	0.00	7.53	90	90	0	4.00	3.00	15.00	2.00	0.00	0.00	0	6	1	0	0	7	5	05/26/2004	0							244.24	425.11	-641.82	251.59	426.03	-640.65	
1323/42	224	2	224	3	0	0	0.00	14.78	72	104	0	1.00	3.00	15.00	2.00	0.00	0.00	0	6	1	0	0	7	5	05/26/2004	0							251.59	426.03	-640.65	265.09	431.84	-641.58	
1323/42	224	2	225	1	0	0	0.00	9.32	397	86	0	7.00	1.00	10.00	1.00	0.00	0.00	0	6	-1	0	0	7	5	05/26/2004	0							251.59	426.03	-640.65	251.47	435.09	-638.62	
